01.11.2023,23:51:38,58,0,12,34,1,23,22,73,7,36,20,41,3,625,9,6,7,02,-2,72,-1,98,1
01.11.2023,23:51:41,85,0,13,27,3,50,25,11,73,60,0,9,3,944,2,8,-9,51,-2,59,-3,44,1
01.11.2023,23:51:42,33,0,10,50,4,58,23,44,75,12,18,8,0,789,3,0,1,27,-6,67,9,60,2
01.11.2023,23:51:43,10,0,10,21,2,10,23,40,62,67,15,28,8,431,7,0,2,29,-9,27,4,40,1
01.11.2023,23:51:44,15,0,13,71,2,36,21,99,23,72,1,13,3,108,2,10,-5,55,9,12,5,50,1
01.11.2023,23:51:46,65,0,13,00,3,86,23,17,51,02,18,31,2,654,4,8,-5,37,-1,02,6,19,1
01.11.2023,23:51:47,7,0,12,86,2,95,21,82,83,08,6,28,3,537,9,0,-7,38,-5,58,-6,38,2
01.11.2023,23:51:49,9,0,10,60,2,74,29,84,21,42,15,1,2,927,4,4,6,33,3,07,4,41,1
01.11.2023,23:51:50,35,0,13,38,4,44,26,44,62,01,10,6,8,149,4,3,-1,30,3,96,-0,33,2
01.11.2023,23:51:51,78,0,10,08,2,95,26,36,19,94,1,28,7,118,3,2,-1,71,-7,93,-9,62,3
01.11.2023,23:51:52,46,0,10,62,2,73,21,98,37,30,6,26,6,492,3,3,8,92,9,60,5,95,3
01.11.2023,23:51:53,90,0,11,89,3,25,28,19,71,60,15,25,0,777,5,10,-9,91,-1,18,4,89,2
01.11.2023,23:51:54,56,0,10,59,1,74,21,27,42,93,15,31,3,703,2,0,9,59,4,32,-8,37,1
01.11.2023,23:51:56,37,0,12,07,1,56,24,75,15,15,20,22,6,756,1,8,-2,29,-3,83,-6,07,2
01.11.2023,23:51:57,22,0,10,69,1,77,28,62,49,33,17,36,9,654,2,3,0,99,6,66,0,59,3
01.11.2023,23:51:58,94,0,13,62,2,25,23,61,4,53,13,36,2,730,7,4,-7,86,1,28,1,21,3
01.11.2023,23:51:59,73,0,12,51,2,22,26,51,56,58,13,12,9,557,5,3,3,33,-7,74,-3,28,2
01.11.2023,23:52:01,68,0,11,89,4,14,28,35,6,51,13,15,0,665,4,1,-7,82,-3,03,3,80,3
01.11.2023,23:52:02,19,0,11,09,2,49,26,52,23,92,4,1,3,437,3,10,-8,80,3,73,-2,76,1
01.11.2023,23:52:03,26,0,12,46,3,43,26,65,8,17,18,13,4,225,6,10,5,73,5,43,-1,06,2
01.11.2023,23:52:04,49,0,10,14,4,77,25,85,55,59,14,16,8,985,0,1,3,48,6,96,-1,86,1
01.11.2023,23:52:06,49,0,11,69,4,03,22,40,48,52,12,10,2,637,7,7,9,80,-0,11,-3,28,2
01.11.2023,23:52:07,100,0,10,10,1,61,21,48,94,14,15,12,9,773,9,6,8,18,-3,55,-6,05,2
01.11.2023,23:52:08,67,0,13,90,3,70,21,15,34,91,18,6,3,528,7,2,8,28,-5,46,7,39,1
01.11.2023,23:52:09,24,0,10,81,3,68,25,32,36,83,8,21,2,907,9,1,-1,05,5,47,-5,55,3
01.11.2023,23:52:10,30,0,10,80,2,01,28,70,51,38,9,2,1,110,7,10,-5,39,9,26,1,96,2
01.11.2023,23:52:11,61,0,10,84,4,90,27,81,11,18,19,13,9,752,8,5,-8,89,-7,93,-8,29,2
01.11.2023,23:52:12,92,0,13,10,2,87,25,63,52,62,18,44,7,604,8,6,8,51,-4,49,-3,21,2
01.11.2023,23:52:13,79,0,13,31,1,31,23,17,97,20,14,46,7,727,4,8,-5,73,8,65,-3,44,2
01.11.2023,23:52:14,85,0,13,78,4,97,27,88,14,48,3,39,2,973,3,5,-4,64,2,88,-2,67,3
01.11.2023,23:52:15,6,0,12,82,1,14,20,26,28,44,14,22,1,711,8,1,-0,99,3,50,-6,11,1
01.11.2023,23:52:16,40,0,10,61,4,25,21,17,56,12,11,11,7,190,2,0,8,98,2,26,5,94,3
01.11.2023,23:52:19,11,0,10,53,3,06,20,07,75,62,8,11,5,503,7,6,7,72,-4,30,7,28,3
01.11.2023,23:52:20,24,0,10,97,4,26,27,51,92,33,2,17,3,632,3,3,-3,04,1,32,-3,16,2
01.11.2023,23:52:21,29,0,10,82,3,88,23,73,92,29,5,43,3,853,0,3,6,39,5,07,2,77,2
01.11.2023,23:52:22,27,0,12,17,2,70,26,58,0,08,7,42,4,602,5,0,-3,01,-5,10,-9,95,3
01.11.2023,23:52:23,3,0,10,23,1,30,28,09,78,36,19,33,3,301,0,1,-9,49,5,68,-5,96,3
01.11.2023,23:52:24,1,0,13,99,1,15,29,18,42,39,1,5,6,450,8,9,6,08,-5,86,2,86,2
01.11.2023,23:52:25,22,0,11,97,4,41,22,22,85,47,9,18,5,213,7,2,6,18,5,57,0,29,1
01.11.2023,23:52:26,81,0,13,89,1,69,21,42,51,64,13,22,8,37,7,3,7,02,1,29,-6,86,3
01.11.2023,23:52:29,57,0,10,75,2,24,29,06,64,25,6,3,2,929,3,3,-0,41,9,11,-9,11,2
01.11.2023,23:52:30,92,0,11,39,3,40,20,85,80,18,15,11,9,345,7,3,2,50,-4,23,0,62,2
01.11.2023,23:52:31,30,0,13,01,3,15,29,26,75,20,20,23,6,966,4,3,9,59,-7,46,6,30,2
01.11.2023,23:52:33,56,0,11,90,4,77,22,35,56,15,0,18,7,979,6,10,-3,78,-2,16,-2,69,3
01.11.2023,23:52:35,49,0,13,14,1,12,29,57,69,82,15,37,7,415,2,4,9,95,-9,51,-8,67,2
01.11.2023,23:52:36,10,0,11,76,3,20,21,77,52,90,17,32,6,624,9,8,-6,54,-9,10,4,75,3
01.11.2023,23:52:37,31,0,13,61,1,26,29,93,7,73,17,46,1,289,0,5,1,78,9,00,-9,48,2
01.11.2023,23:52:38,64,0,12,45,2,25,25,54,57,44,11,27,2,950,4,4,6,58,4,46,-2,27,3
01.11.2023,23:52:39,25,0,12,64,3,59,26,77,61,26,20,11,0,11,5,4,7,03,-2,98,-1,40,3
01.11.2023,23:52:40,18,0,10,58,1,52,25,79,85,11,12,7,5,916,1,2,-9,17,-3,75,-4,72,2
01.11.2023,23:52:42,97,0,13,23,3,41,22,10,75,98,20,6,2,654,0,4,-2,01,6,42,5,76,3
01.11.2023,23:52:43,12,0,10,95,4,81,20,48,61,95,7,20,6,13,9,5,-9,46,-4,50,-0,32,3
01.11.2023,23:52:45,35,0,10,56,4,78,21,04,79,36,19,8,0,95,3,2,-2,60,-4,87,0,70,2
01.11.2023,23:52:46,30,0,11,75,4,85,24,62,77,95,6,36,3,981,6,10,-4,00,8,85,5,45,2
01.11.2023,23:52:47,33,0,10,24,1,41,24,90,89,24,13,2,6,337,9,10,-4,56,-8,62,-2,02,1
01.11.2023,23:52:48,36,0,11,29,3,73,27,93,45,40,9,3,5,242,7,1,-4,19,8,24,-6,57,2
01.11.2023,23:52:49,99,0,11,08,2,20,24,00,84,06,0,16,6,278,2,6,-7,98,9,84,4,55,2
01.11.2023,23:52:50,62,0,11,93,2,21,23,23,16,57,18,3,2,546,2,10,-1,95,-4,02,-6,83,3
01.11.2023,23:52:51,49,0,12,81,2,09,21,52,76,93,4,15,9,327,8,7,5,61,-9,24,1,66,2
01.11.2023,23:52:52,6,0,10,27,4,82,27,78,22,22,14,3,3,976,7,9,1,72,8,79,7,15,1
01.11.2023,23:52:53,1,0,10,43,1,07,20,22,86,83,0,12,1,994,8,5,2,57,-9,89,-1,41,1
01.11.2023,23:52:55,61,0,10,37,4,48,26,52,11,75,7,14,7,644,4,1,-5,80,-3,81,2,55,3
01.11.2023,23:52:56,3,0,11,36,2,75,25,52,43,93,19,17,4,890,5,9,3,12,6,54,7,32,3
01.11.2023,23:52:58,67,0,10,54,3,75,26,27,19,92,17,17,1,791,3,2,-2,00,-4,05,-4,51,2
01.11.2023,23:52:59,64,0,13,36,2,16,27,17,43,69,0,39,3,235,0,7,-6,45,-4,92,9,62,1
01.11.2023,23:53:00,89,0,13,18,1,90,26,44,19,19,6,34,5,928,5,3,-5,72,-5,94,-4,73,2
01.11.2023,23:53:01,99,0,12,10,1,36,24,46,71,74,1,45,9,556,8,8,9,89,-2,04,3,53,3
01.11.2023,23:53:02,8,0,10,31,2,10,20,13,95,72,9,32,3,102,3,10,0,97,1,34,1,70,1
01.11.2023,23:53:03,99,0,12,34,3,51,23,64,62,51,1,22,7,979,9,0,-4,76,-7,12,-5,72,2
01.11.2023,23:53:04,16,0,10,25,3,16,20,97,79,96,17,48,3,479,9,2,2,24,3,05,-4,70,1
01.11.2023,23:53:05,77,0,12,47,2,42,20,30,97,57,11,43,0,509,5,1,-3,35,8,58,-1,57,2
01.11.2023,23:53:06,31,0,10,89,3,93,20,29,81,54,2,39,9,497,1,3,1,66,1,24,7,22,3
01.11.2023,23:53:07,74,0,12,47,3,91,27,59,97,29,20,5,0,368,1,3,6,73,2,50,-9,49,1
01.11.2023,23:53:08,62,0,11,41,4,80,20,54,73,07,12,33,8,430,4,5,4,87,4,96,-6,02,3
01.11.2023,23:53:09,52,0,11,86,4,04,24,97,3,39,16,8,4,226,9,8,-5,15,5,63,-3,05,2
01.11.2023,23:53:10,96,0,11,29,1,00,29,94,38,70,2,0,2,529,3,5,-1,08,0,93,-5,63,3
01.11.2023,23:53:13,64,0,10,78,2,07,20,08,2,00,4,13,9,181,3,9,9,66,8,17,1,13,2
01.11.2023,23:53:15,38,0,12,05,2,93,22,94,83,27,18,35,3,517,4,3,-2,71,8,17,-1,07,2
01.11.2023,23:53:16,39,0,12,17,3,48,29,91,87,34,3,14,0,742,0,4,8,38,-6,25,-6,84,2
01.11.2023,23:53:17,3,0,11,38,4,09,23,67,4,89,16,16,7,684,7,9,5,33,4,00,0,95,1
01.11.2023,23:53:18,1,0,13,40,4,40,24,62,42,30,5,2,6,75,6,10,2,66,9,27,-4,34,1
01.11.2023,23:53:19,32,0,11,58,3,37,20,10,59,28,6,6,8,168,8,9,-2,80,4,90,9,45,1
01.11.2023,23:53:21,92,0,10,42,3,35,20,38,71,30,16,4,2,775,6,5,8,77,-8,17,6,53,1
01.11.2023,23:53:22,41,0,11,65,4,93,21,67,49,09,2,24,5,107,4,1,8,79,-7,06,-1,21,3
01.11.2023,23:53:23,4,0,13,36,3,20,21,89,96,50,14,5,2,96,6,4,-9,40,1,61,6,29,2
01.11.2023,23:53:24,94,0,13,55,3,16,26,33,17,48,17,36,6,601,1,5,-9,37,4,82,9,28,3
01.11.2023,23:53:25,79,0,11,66,2,56,27,49,16,58,9,29,9,854,9,8,-5,10,-5,49,-4,21,3
01.11.2023,23:53:26,39,0,12,89,1,31,20,25,38,19,8,17,6,844,1,1,2,02,1,35,0,60,3
01.11.2023,23:53:27,31,0,12,83,2,03,25,27,80,76,16,11,2,26,3,10,3,76,4,16,2,64,3
01.11.2023,23:53:28,14,0,10,86,4,17,21,70,64,36,6,17,2,201,5,4,-9,80,0,48,-0,20,2
01.11.2023,23:53:29,34,0,12,45,1,38,26,16,81,50,17,10,9,401,1,1,7,83,1,96,-5,22,2
01.11.2023,23:53:30,42,0,10,26,4,79,24,72,3,45,7,19,7,517,6,2,-7,26,-8,95,9,98,3
01.11.2023,23:53:31,25,0,10,74,3,25,28,62,69,70,15,1,9,157,9,5,2,26,8,63,-3,98,3
01.11.2023,23:53:32,89,0,11,65,2,85,20,07,32,41,4,46,5,206,4,9,-4,41,-4,91,9,53,3
01.11.2023,23:53:33,15,0,10,39,1,53,20,78,47,45,0,30,8,857,4,6,-9,34,6,76,-4,60,1
01.11.2023,23:53:34,87,0,10,81,2,12,29,47,45,14,0,8,5,161,6,5,9,61,-8,91,-4,91,3
01.11.2023,23:53:35,86,0,10,27,4,00,23,54,90,66,6,44,3,721,4,6,8,80,-9,48,-2,17,1
01.11.2023,23:53:37,24,0,13,22,4,26,26,72,11,65,1,41,2,661,8,2,0,98,-7,87,-5,72,1
01.11.2023,23:53:38,53,0,11,54,2,89,22,87,26,19,5,27,8,312,7,1,-0,27,-7,08,-6,71,2
01.11.2023,23:53:39,43,0,12,07,3,73,25,30,33,93,17,20,2,78,5,0,-8,41,8,15,8,13,3
01.11.2023,23:53:40,95,0,12,27,2,91,27,05,13,55,19,5,2,253,8,1,-2,95,3,13,-9,15,2
01.11.2023,23:53:41,68,0,11,58,3,06,21,13,31,90,14,25,3,516,2,7,-3,89,9,57,3,09,1
01.11.2023,23:53:42,28,0,13,24,1,19,24,59,30,51,11,19,0,438,2,3,9,75,6,72,-1,58,2
01.11.2023,23:53:44,24,0,11,60,2,23,22,99,26,25,10,2,5,926,0,6,-4,14,-5,88,2,76,1
01.11.2023,23:53:45,9,0,12,65,1,12,23,68,40,81,14,34,6,967,9,4,-1,07,-6,61,-3,67,1
01.11.2023,23:53:46,96,0,10,67,2,35,21,32,80,37,10,25,1,544,4,3,9,60,-7,39,-9,87,3
01.11.2023,23:53:47,34,0,11,48,2,70,26,10,76,77,2,34,7,117,6,10,6,49,6,87,5,65,2
01.11.2023,23:53:49,72,0,10,55,3,01,27,64,68,24,18,18,1,683,1,3,-3,56,0,86,6,41,3
01.11.2023,23:53:50,2,0,12,49,1,09,20,15,34,25,10,17,5,204,4,6,-5,28,5,03,0,35,1
01.11.2023,23:53:51,100,0,10,10,3,41,27,91,48,62,17,5,7,278,3,4,1,16,2,29,-6,55,1
01.11.2023,23:53:52,95,0,11,68,4,66,25,42,94,36,5,49,4,274,8,1,-2,80,-8,03,0,62,2
01.11.2023,23:53:53,9,0,10,58,2,14,21,21,90,05,15,12,3,655,8,9,-3,25,-8,40,1,01,3
01.11.2023,23:53:54,71,0,12,82,2,60,26,10,6,40,8,42,2,200,2,6,8,57,-4,24,-8,82,1
01.11.2023,23:53:56,87,0,13,70,2,95,20,40,8,32,17,49,6,107,9,5,-4,36,7,49,-0,04,1
01.11.2023,23:53:57,69,0,12,75,2,36,25,46,21,76,20,3,1,608,2,2,4,33,8,08,-9,58,3
01.11.2023,23:53:59,45,0,10,27,1,74,29,58,24,78,18,19,3,368,0,8,1,45,2,08,-6,10,3
01.11.2023,23:54:00,100,0,10,95,1,20,26,13,20,95,12,1,0,409,7,2,4,03,-5,66,1,57,2
01.11.2023,23:54:01,47,0,10,74,4,56,21,45,77,09,13,1,9,372,3,5,9,88,-1,52,-4,16,2
01.11.2023,23:54:02,2,0,12,54,2,22,27,61,71,74,6,38,5,986,2,4,-8,49,-2,86,8,64,3
01.11.2023,23:54:03,13,0,11,96,2,74,21,91,36,62,20,19,0,703,1,4,-6,00,-0,43,3,39,3
01.11.2023,23:54:04,98,0,10,63,2,52,24,52,24,28,13,16,1,740,7,6,-2,31,-7,92,0,00,3
01.11.2023,23:54:05,93,0,13,24,3,23,20,57,11,07,11,10,6,63,4,5,0,97,8,74,-2,93,2
01.11.2023,23:54:07,73,0,12,44,4,87,25,75,10,49,6,34,6,382,3,0,1,41,-7,11,-2,94,1
01.11.2023,23:54:08,95,0,11,83,3,95,24,81,60,92,9,4,9,615,1,1,-1,83,9,50,8,80,3
01.11.2023,23:54:09,27,0,11,63,1,27,26,21,19,68,19,4,9,278,1,8,2,04,-8,07,8,43,2
01.11.2023,23:54:10,61,0,12,65,1,98,24,20,34,23,13,13,2,345,0,9,2,69,-6,45,6,58,1
01.11.2023,23:54:11,16,0,13,44,1,87,25,62,20,21,20,31,8,154,7,0,-4,34,-3,72,-1,69,2
01.11.2023,23:54:13,35,0,12,70,3,42,23,95,77,41,18,39,6,193,9,8,-5,22,-8,79,-5,21,2
01.11.2023,23:54:14,10,0,11,15,2,15,25,51,37,93,19,0,2,968,8,4,-9,81,0,67,4,76,3
01.11.2023,23:54:15,54,0,11,08,4,35,23,29,42,37,17,40,7,135,7,7,9,18,0,99,3,18,2
01.11.2023,23:54:16,42,0,12,50,1,72,24,08,1,54,15,45,2,455,5,5,-4,54,7,54,-4,29,1
01.11.2023,23:54:18,21,0,11,70,2,06,24,67,32,75,15,44,6,870,5,5,-2,39,5,78,-9,60,3
01.11.2023,23:54:19,79,0,13,33,2,29,29,99,99,71,20,2,2,366,8,4,-8,61,-9,24,4,22,1
01.11.2023,23:54:21,13,0,11,57,1,75,29,30,36,40,6,45,3,672,8,3,6,47,3,43,-2,89,2
01.11.2023,23:54:22,40,0,11,66,2,79,28,03,35,64,4,37,8,35,5,2,7,80,-2,87,-1,21,1
01.11.2023,23:54:25,97,0,11,25,4,64,28,77,50,36,17,24,5,86,1,3,6,73,7,58,-9,14,2
01.11.2023,23:54:26,54,0,11,70,2,89,25,75,76,44,5,16,2,651,1,5,9,03,-1,68,-8,57,3
01.11.2023,23:54:27,51,0,12,91,3,80,25,40,53,35,0,25,5,232,7,1,2,34,-7,16,8,91,1
01.11.2023,23:54:28,35,0,13,95,3,48,23,87,96,81,15,7,3,710,3,3,-4,25,-7,90,7,03,3
01.11.2023,23:54:29,48,0,11,64,2,88,24,69,36,16,10,40,3,792,4,3,5,28,-2,28,6,05,1
01.11.2023,23:54:30,84,0,12,13,1,94,23,72,80,82,6,31,5,618,3,10,-3,29,-9,36,-7,81,3
01.11.2023,23:54:31,68,0,13,70,1,00,22,11,43,90,12,34,4,761,6,6,-7,99,5,23,3,96,1
01.11.2023,23:54:32,65,0,10,56,2,41,20,35,22,47,4,29,2,664,8,9,2,29,-0,51,8,62,2
01.11.2023,23:54:33,78,0,10,89,1,61,25,67,7,51,9,18,0,378,3,8,7,60,5,83,-7,91,1
01.11.2023,23:54:38,26,0,13,30,2,46,29,70,64,69,19,14,5,406,5,1,-3,29,3,51,7,05,1
01.11.2023,23:54:39,70,0,13,81,1,84,23,57,5,35,4,7,6,128,3,5,-9,53,-9,34,4,61,3
01.11.2023,23:54:40,72,0,11,23,1,24,26,82,50,44,17,39,3,690,6,3,-7,88,0,69,-0,55,3
01.11.2023,23:54:42,87,0,13,57,2,76,27,39,80,11,6,12,0,913,1,2,9,64,-3,08,-0,59,3
01.11.2023,23:54:44,78,0,11,97,1,92,25,33,57,53,6,19,9,723,5,10,7,86,-5,01,1,15,1
01.11.2023,23:54:45,20,0,10,93,4,64,29,75,35,10,9,18,9,90,7,4,-6,56,9,31,5,61,3
01.11.2023,23:54:46,7,0,11,60,3,21,28,59,7,53,1,3,1,699,4,6,4,94,3,66,3,63,2
01.11.2023,23:54:47,3,0,10,29,1,43,29,05,17,31,6,42,4,541,2,5,3,02,-3,64,-9,39,2
01.11.2023,23:54:48,93,0,11,20,1,04,23,89,32,02,5,37,6,689,8,2,9,96,-6,57,-8,12,3
01.11.2023,23:54:50,68,0,13,73,2,38,26,02,74,87,4,41,4,608,4,1,5,25,3,77,-6,76,2
01.11.2023,23:54:53,94,0,11,06,1,84,29,95,73,33,19,24,4,58,7,8,-2,70,-5,46,1,65,1
01.11.2023,23:54:54,4,0,12,71,3,57,25,48,58,03,8,38,9,583,4,1,-8,16,-8,28,2,71,3
01.11.2023,23:54:55,66,0,11,04,1,42,28,30,10,96,7,9,1,826,0,10,0,91,-7,09,-7,33,2
01.11.2023,23:54:56,1,0,11,34,1,43,22,80,37,16,6,47,4,763,9,10,-5,51,3,56,-9,20,1
01.11.2023,23:54:57,94,0,13,40,3,66,27,94,17,35,2,18,0,965,1,2,-5,45,9,06,9,59,1
01.11.2023,23:54:58,86,0,11,61,2,62,20,50,13,09,10,20,8,961,2,4,-1,15,-0,46,7,28,3
01.11.2023,23:54:59,79,0,12,75,1,02,26,81,3,64,8,39,5,870,3,4,-3,37,-6,79,-5,92,2
01.11.2023,23:55:00,2,0,13,10,3,62,27,62,10,79,3,15,0,116,4,4,0,94,-2,81,8,60,1
01.11.2023,23:55:01,18,0,12,50,2,11,25,47,40,72,3,46,5,453,0,3,3,45,9,22,1,52,1
01.11.2023,23:55:02,53,0,10,76,2,54,24,21,6,99,5,42,3,758,8,5,2,82,-3,85,2,56,2
01.11.2023,23:55:06,31,0,13,30,1,99,22,78,2,33,16,26,6,145,6,2,1,43,6,79,5,75,2
01.11.2023,23:55:08,62,0,13,88,4,41,21,06,90,75,1,35,3,568,9,4,-2,78,3,36,-2,99,1
01.11.2023,23:55:09,94,0,11,95,2,33,28,43,51,31,10,45,8,443,9,3,-0,47,3,09,-6,59,3
01.11.2023,23:55:10,98,0,12,61,4,48,27,87,15,88,13,36,7,841,1,1,1,26,-4,12,-6,67,2
01.11.2023,23:55:12,11,0,12,51,3,95,22,65,49,31,4,46,8,991,7,1,-8,95,3,98,1,79,1
01.11.2023,23:55:13,2,0,12,47,1,99,27,67,92,35,0,33,8,849,2,7,6,69,-0,54,-7,62,2
01.11.2023,23:55:14,91,0,13,30,3,21,20,42,80,84,11,5,1,5,6,5,-7,85,-7,95,8,14,1
01.11.2023,23:55:15,9,0,10,92,3,69,26,76,2,98,5,32,4,878,6,7,4,56,-7,70,-6,66,3
01.11.2023,23:55:16,29,0,10,03,2,22,23,87,79,21,5,7,3,97,6,3,-7,81,-1,23,-8,97,1
01.11.2023,23:55:17,16,0,11,95,1,79,24,99,50,92,3,43,0,853,6,10,-1,08,-6,46,-9,00,3
01.11.2023,23:55:18,20,0,11,88,3,07,21,82,9,80,9,43,8,887,7,2,-8,14,4,03,-7,17,1
01.11.2023,23:55:21,100,0,10,70,2,43,29,14,39,44,10,17,9,193,9,3,-8,02,7,62,-7,29,1
01.11.2023,23:55:22,95,0,11,70,1,08,20,89,31,01,17,47,9,879,2,5,1,37,6,41,7,86,2
01.11.2023,23:55:23,58,0,13,22,2,31,27,74,8,63,8,34,8,109,8,2,-1,04,-1,41,-6,03,3
01.11.2023,23:55:24,18,0,13,46,1,10,26,63,20,77,3,10,9,238,1,2,8,23,9,37,9,50,2
01.11.2023,23:55:26,49,0,11,76,1,86,27,09,97,75,12,44,5,543,8,7,-8,15,7,09,6,12,2
01.11.2023,23:55:27,64,0,12,70,2,17,23,91,89,33,7,39,9,721,5,7,0,89,9,55,4,05,3
01.11.2023,23:55:28,90,0,10,71,4,61,22,66,31,33,3,6,4,195,0,7,5,54,-9,54,-0,52,3
01.11.2023,23:55:29,38,0,10,34,4,28,20,97,5,82,5,36,3,246,3,9,-3,09,1,44,0,58,2
01.11.2023,23:55:30,51,0,12,94,2,16,28,43,89,56,4,0,3,136,8,7,4,27,2,83,-2,36,3
01.11.2023,23:55:32,70,0,13,91,3,38,29,92,83,20,6,36,9,653,7,7,-2,13,8,08,7,07,3
01.11.2023,23:55:35,31,0,12,58,1,50,20,43,28,36,5,4,2,16,8,5,-1,00,-6,75,-4,02,2
01.11.2023,23:55:36,72,0,13,34,1,83,21,17,92,90,10,1,5,385,0,0,-7,49,9,08,-7,46,2
01.11.2023,23:55:37,51,0,12,24,2,89,22,48,43,75,5,48,9,489,8,9,-8,60,-6,94,0,78,3
01.11.2023,23:55:38,82,0,13,51,2,72,28,19,16,15,11,11,3,678,3,7,-0,82,-5,96,-1,59,1
01.11.2023,23:55:40,91,0,11,28,4,41,28,53,76,44,1,28,9,164,4,7,-6,98,9,10,-5,84,3
01.11.2023,23:55:41,42,0,13,60,3,78,28,44,10,06,5,41,4,336,9,2,-3,94,9,87,1,70,2
01.11.2023,23:55:42,99,0,12,49,4,41,20,69,35,29,18,29,2,148,7,6,8,12,6,50,6,33,3
01.11.2023,23:55:43,14,0,13,37,4,74,23,32,52,37,11,3,8,555,0,8,-9,68,-5,65,8,11,2
01.11.2023,23:55:44,27,0,11,63,3,70,26,82,1,75,18,13,4,213,3,0,9,10,-3,77,2,55,3
01.11.2023,23:55:45,6,0,12,50,4,26,27,87,99,45,18,1,4,405,9,1,9,69,-1,98,7,88,3
01.11.2023,23:55:46,45,0,12,04,4,98,22,26,60,71,13,8,2,928,4,6,-6,48,-0,54,8,95,3
01.11.2023,23:55:47,97,0,12,19,2,93,20,74,88,76,13,35,2,725,4,5,-0,98,4,79,9,36,1
01.11.2023,23:55:48,35,0,13,51,1,07,21,51,42,38,5,39,4,238,0,4,5,17,-5,65,6,95,2
01.11.2023,23:55:49,68,0,11,85,4,48,24,58,44,83,7,42,0,106,1,9,-0,43,8,49,-9,02,1
01.11.2023,23:55:50,78,0,10,76,1,22,29,80,5,86,5,12,9,585,8,3,-4,29,8,20,-0,80,3
01.11.2023,23:55:51,19,0,10,64,3,60,25,58,79,03,5,11,3,539,6,10,-5,18,7,11,-9,71,1
01.11.2023,23:55:52,40,0,10,51,4,66,24,46,39,97,1,5,1,326,9,5,1,97,-6,32,-1,44,3
01.11.2023,23:55:53,97,0,12,36,4,05,23,89,17,83,20,49,9,696,2,1,3,61,-0,89,-3,09,3
01.11.2023,23:55:54,66,0,13,29,3,23,28,27,94,82,4,48,3,55,8,9,-7,41,3,41,6,81,3
01.11.2023,23:55:55,82,0,11,43,2,70,26,99,56,11,9,6,5,90,6,3,2,73,5,55,1,19,1
01.11.2023,23:55:57,99,0,11,85,3,58,21,02,46,09,1,27,4,292,6,1,2,80,-4,58,-1,09,1
01.11.2023,23:55:58,99,0,10,86,3,39,23,57,18,59,16,13,4,885,4,3,8,98,4,98,2,13,3
01.11.2023,23:56:00,69,0,10,04,4,08,27,51,37,64,0,40,3,328,3,5,7,70,-7,72,-8,47,1
01.11.2023,23:56:01,99,0,11,62,4,06,26,82,51,36,18,24,8,779,2,9,6,17,-7,63,5,26,2
01.11.2023,23:56:03,72,0,13,20,2,41,27,40,85,48,1,15,3,983,0,7,2,44,-7,08,5,99,1
01.11.2023,23:56:05,97,0,13,68,1,34,28,95,14,88,13,6,5,941,2,1,3,92,-1,48,-7,19,3
01.11.2023,23:56:06,5,0,11,83,3,32,29,49,79,71,1,35,4,394,1,6,-0,98,2,28,-4,21,1
01.11.2023,23:56:07,46,0,12,26,4,04,22,93,41,14,4,38,9,517,6,1,-2,30,7,98,5,41,2
01.11.2023,23:56:08,50,0,12,68,1,85,23,70,0,95,20,33,2,248,6,6,0,61,-5,32,-0,58,2
01.11.2023,23:56:09,5,0,11,02,4,77,23,64,46,94,9,30,3,95,1,2,1,30,-6,35,7,77,1
01.11.2023,23:56:10,19,0,11,45,2,75,29,62,7,24,14,8,9,324,1,6,-9,23,-6,37,-5,43,2
01.11.2023,23:56:11,65,0,12,50,4,22,28,71,3,38,11,41,1,820,5,1,0,46,1,49,4,65,3
01.11.2023,23:56:14,66,0,10,27,2,86,20,17,84,02,18,11,5,156,7,2,-9,72,8,92,-4,89,3
01.11.2023,23:56:15,15,0,12,99,3,87,28,66,32,48,20,12,0,575,7,10,0,60,1,07,3,68,1
01.11.2023,23:56:16,82,0,12,39,4,55,26,03,18,48,1,49,7,573,5,4,-1,69,-4,79,5,22,2
01.11.2023,23:56:18,30,0,10,30,4,82,26,86,53,62,19,16,6,533,5,0,2,65,-4,62,2,97,3
01.11.2023,23:56:19,86,0,11,04,2,44,27,79,33,10,9,5,2,864,2,0,6,77,-4,51,3,41,1
01.11.2023,23:56:20,23,0,11,79,1,10,22,03,20,80,12,32,1,529,5,8,8,38,2,36,3,74,3
01.11.2023,23:56:21,35,0,11,71,4,71,29,02,76,87,0,32,6,448,7,5,9,52,8,45,6,63,1
01.11.2023,23:56:23,70,0,10,02,2,20,20,67,34,15,15,4,6,451,5,1,3,52,8,74,-7,19,1
01.11.2023,23:56:25,94,0,12,69,3,38,26,73,54,25,8,2,8,344,0,3,2,94,-7,02,-2,09,2
01.11.2023,23:56:26,18,0,12,96,3,43,27,50,17,97,17,5,7,168,0,4,9,96,-0,38,8,14,2
01.11.2023,23:56:27,41,0,11,90,2,10,29,73,21,93,11,26,6,660,1,8,-1,59,7,12,-1,35,1
01.11.2023,23:56:28,52,0,10,34,3,90,29,03,37,06,13,18,8,836,4,10,2,64,0,87,9,39,2
01.11.2023,23:56:29,89,0,11,69,3,05,24,97,67,37,2,38,3,127,8,0,1,61,-8,61,-2,69,2
01.11.2023,23:56:30,59,0,13,46,4,90,23,75,31,89,15,15,9,46,0,3,-9,42,-1,15,0,73,2
